(12, 1.6511e-05)
(12, 1.4629e-05)
(12, 1.4442e-05)
(12, 1.3936e-05)
(12, 1.4331e-05)
(13, 1.5364e-05)
(13, 1.6228e-05)
(13, 1.6837e-05)
(13, 1.5885e-05)
(13, 1.5435e-05)
(13, 1.833e-05)
(13, 1.6014e-05)
(13, 1.6472e-05)
(13, 1.5756e-05)
(14, 1.5612e-05)
(14, 1.6816e-05)
(14, 1.5518e-05)
(14, 1.487e-05)
(14, 1.7526e-05)
(15, 1.7137e-05)
(16, 1.6535e-05)
(16, 1.8256e-05)
(16, 1.7192e-05)
(16, 1.7799e-05)
(16, 1.7527e-05)
(16, 1.7133e-05)
(16, 2.1792e-05)
(15, 1.4886e-05)
(15, 1.7625e-05)
(15, 1.5606e-05)
(15, 2.9532e-05)
(15, 1.7592e-05)
(15, 1.5512e-05)
(15, 1.6594e-05)
(15, 1.9674e-05)
(16, 1.7404e-05)
(16, 1.9331e-05)
(16, 1.4021e-05)
(17, 2.0017e-05)
(17, 1.6133e-05)
(17, 1.5645e-05)
(17, 1.7136e-05)
(17, 1.5306e-05)
(17, 1.5306e-05)
(17, 1.5061e-05)
(18, 1.479e-05)
(19, 1.5912e-05)
(19, 1.7666e-05)
(19, 2.3519e-05)
(19, 1.621e-05)
(18, 1.4918e-05)
(18, 1.5933e-05)
(19, 1.6505e-05)
(19, 1.8006e-05)
(19, 1.6784e-05)
(19, 1.7138e-05)
(19, 1.5598e-05)
(19, 1.5447e-05)
(19, 1.6831e-05)
(19, 2.0253e-05)
(19, 1.5749e-05)
(19, 1.4389e-05)
(20, 1.7799e-05)
(20, 1.6746e-05)
(20, 1.5597e-05)
(20, 1.4876e-05)
(20, 1.4698e-05)
(20, 1.4883e-05)
(20, 1.6168e-05)
(20, 1.5053e-05)
(20, 1.5231e-05)
(20, 1.5197e-05)
(20, 1.4613e-05)
(21, 1.7172e-05)
(21, 1.5149e-05)
(21, 1.587e-05)
(21, 1.4571e-05)
(21, 1.4754e-05)
(20, 1.4598e-05)
(20, 1.4028e-05)
(20, 1.3946e-05)
(20, 1.354e-05)
(20, 1.3865e-05)
(20, 1.54e-05)
(21, 1.4253e-05)
(21, 1.4972e-05)
(22, 1.5114e-05)
(24, 1.8244e-05)
(24, 1.685e-05)
(24, 1.7386e-05)
(24, 1.7005e-05)
